
=== All PRNGs ===
Rank | Params           | Last Pass | Last Test  | Last Iter   | Total All   | No Anom | P-Value    | Iters
 423 | 1 0 2 1 29 19    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 1U    |     465 | 1.0        |     9
 424 | 1 0 2 5 27 6     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 1U    |     465 | 1.0        |     9
 425 | 1 0 2 20 5 10    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 1U    |     465 | 1.0        |     9
 426 | 1 0 2 25 14 5    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 1U    |     465 | 1.0        |     9
 427 | 0 1 0 1 15 15    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 428 | 0 1 0 13 7 25    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 429 | 0 1 0 17 15 11   | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 430 | 0 1 2 3 3 6      | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 431 | 0 1 2 6 2 13     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 432 | 0 1 2 14 9 5     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 433 | 0 1 2 16 8 5     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 434 | 0 1 2 24 15 1    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 435 | 1 0 1 5 27 16    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 436 | 1 0 2 5 2 28     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 437 | 1 0 2 8 16 5     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 438 | 1 0 2 24 13 20   | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 2U    |     465 | 1.0        |     9
 439 | 0 1 2 5 28 12    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 3U    |     465 | 1.0        |     9
 440 | 0 1 2 24 9 11    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 3U    |     465 | 1.0        |     9
 441 | 0 1 2 25 10 25   | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 3U    |     465 | 1.0        |     9
 442 | 1 0 0 15 17 11   | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 3U    |     465 | 1.0        |     9
 443 | 1 0 1 11 19 3    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 3U    |     465 | 1.0        |     9
 444 | 0 1 0 9 23 29    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 4U    |     465 | 1.0        |     9
 445 | 0 1 1 27 5 16    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 4U    |     465 | 1.0        |     9
 446 | 0 1 2 28 11 6    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 4U    |     465 | 1.0        |     9
 447 | 1 0 2 13 17 2    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 4U    |     465 | 1.0        |     9
 448 | 0 1 2 1 18 27    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 5U    |     465 | 1.0        |     9
 449 | 0 1 0 3 10 2     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 6U    |     465 | 1.0        |     9
 450 | 0 1 2 3 3 26     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 6U    |     465 | 1.0        |     9
 451 | 1 0 1 5 16 14    | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 6U    |     465 | 1.0        |     9
 452 | 1 0 2 29 21 25   | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 6U    |     465 | 1.0        |     9
 453 | 1 0 0 23 7 1     | 128KB     | 256KB      | 1F 0S 0U    | 1F 3S 7U    |     465 | 1.0        |     9
 454 | 0 1 2 2 5 28     | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 0U    |     465 | 1.0        |     9
 455 | 1 0 1 11 5 26    | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 0U    |     465 | 1.0        |     9
 456 | 1 0 2 5 3 18     | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 0U    |     465 | 1.0        |     9
 457 | 0 1 0 7 6 15     | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 1U    |     465 | 1.0        |     9
 458 | 0 1 2 1 1 9      | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 1U    |     465 | 1.0        |     9
 459 | 1 0 0 5 11 26    | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 2U    |     465 | 1.0        |     9
 460 | 1 0 2 19 4 2     | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 2U    |     465 | 1.0        |     9
 461 | 1 0 2 24 9 21    | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 2U    |     465 | 1.0        |     9
 462 | 0 1 2 2 9 23     | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 3U    |     465 | 1.0        |     9
 463 | 0 1 2 27 5 6     | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 3U    |     465 | 1.0        |     9
 464 | 1 0 2 2 6 13     | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 3U    |     465 | 1.0        |     9
 465 | 0 1 1 5 11 26    | 128KB     | 256KB      | 1F 0S 0U    | 1F 4S 5U    |     465 | 1.0        |     9
 466 | 0 1 2 29 16 15   | 128KB     | 256KB      | 1F 0S 0U    | 1F 5S 1U    |     465 | 1.0        |     9
 467 | 1 0 1 5 27 12    | 128KB     | 256KB      | 1F 0S 0U    | 1F 5S 1U    |     465 | 1.0        |     9
 468 | 1 0 1 15 7 23    | 128KB     | 256KB      | 1F 0S 0U    | 1F 5S 1U    |     465 | 1.0        |     9
 469 | 1 0 0 20 13 12   | 128KB     | 256KB      | 1F 0S 0U    | 1F 5S 2U    |     465 | 1.0        |     9
 470 | 1 0 2 31 27 25   | 128KB     | 256KB      | 1F 0S 0U    | 1F 5S 2U    |     465 | 1.0        |     9
 471 | 1 0 1 1 10 30    | 128KB     | 256KB      | 1F 0S 0U    | 1F 5S 6U    |     465 | 1.0        |     9
 472 | 1 0 2 11 9 19    | 128KB     | 256KB      | 1F 0S 0U    | 1F 6S 0U    |     465 | 1.0        |     9
 473 | 1 0 2 11 28 6    | 128KB     | 256KB      | 1F 0S 0U    | 1F 6S 0U    |     465 | 1.0        |     9
 474 | 0 1 2 21 9 19    | 128KB     | 256KB      | 1F 0S 0U    | 1F 6S 1U    |     465 | 1.0        |     9
 475 | 0 1 2 26 21 30   | 128KB     | 256KB      | 1F 0S 0U    | 1F 6S 3U    |     465 | 1.0        |     9
 476 | 1 0 2 13 11 29   | 128KB     | 256KB      | 1F 0S 0U    | 1F 6S 3U    |     465 | 1.0        |     9
 477 | 1 0 2 26 29 20   | 128KB     | 256KB      | 1F 0S 0U    | 1F 6S 3U    |     465 | 1.0        |     9
 478 | 1 0 0 5 9 21     | 128KB     | 256KB      | 1F 0S 0U    | 1F 7S 0U    |     465 | 1.0        |     9
 479 | 0 1 2 31 9 10    | 128KB     | 256KB      | 1F 0S 0U    | 1F 7S 1U    |     465 | 1.0        |     9
 480 | 0 1 0 7 2 10     | 128KB     | 256KB      | 1F 0S 0U    | 1F 7S 5U    |     465 | 1.0        |     9
 481 | 1 0 0 11 17 4    | 128KB     | 256KB      | 1F 0S 0U    | 1F 9S 5U    |     465 | 1.0        |     9
 482 | 0 1 0 11 3 29    | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 1U    |     464 | 1.0        |     9
 483 | 0 1 1 3 19 1     | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 1U    |     464 | 1.0        |     9
 484 | 0 1 1 6 5 21     | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 1U    |     464 | 1.0        |     9
 485 | 0 1 2 17 13 2    | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 1U    |     464 | 1.0        |     9
 486 | 0 1 2 25 25 22   | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 1U    |     464 | 1.0        |     9
 487 | 1 0 1 3 25 28    | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 1U    |     464 | 1.0        |     9
 488 | 1 0 2 1 7 13     | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 1U    |     464 | 1.0        |     9
 489 | 0 1 1 11 19 11   | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 2U    |     464 | 1.0        |     9
 490 | 0 1 2 15 10 11   | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 2U    |     464 | 1.0        |     9
 491 | 0 1 2 27 22 17   | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 2U    |     464 | 1.0        |     9
 492 | 1 0 0 2 7 10     | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 2U    |     464 | 1.0        |     9
 493 | 1 0 1 13 3 7     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 2U    |     464 | 1.0        |     9
 494 | 1 0 2 5 23 1     | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 2U    |     464 | 1.0        |     9
 495 | 1 0 2 26 15 19   | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 2U    |     464 | 1.0        |     9
 496 | 1 0 1 9 8 19     | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 3U    |     464 | 1.0        |     9
 497 | 0 1 2 3 5 18     | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 4U    |     464 | 1.0        |     9
 498 | 0 1 2 7 30 26    | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 4U    |     464 | 1.0        |     9
 499 | 0 1 2 11 12 7    | 128KB     | 256KB      | 1F 0S 1U    | 1F 0S 7U    |     464 | 1.0        |     9
 500 | 0 1 1 5 15 12    | 128KB     | 256KB      | 1F 1S 0U    | 1F 1S 0U    |     464 | 1.0        |     9
 501 | 0 1 1 3 13 7     | 128KB     | 256KB      | 1F 1S 0U    | 1F 1S 1U    |     464 | 1.0        |     9
 502 | 0 1 1 23 5 1     | 128KB     | 256KB      | 1F 0S 1U    | 1F 1S 1U    |     464 | 1.0        |     9
 503 | 0 1 2 22 25 12   | 128KB     | 256KB      | 1F 0S 1U    | 1F 1S 1U    |     464 | 1.0        |     9
 504 | 1 0 2 13 14 8    | 128KB     | 256KB      | 1F 0S 1U    | 1F 1S 1U    |     464 | 1.0        |     9
 505 | 0 1 2 21 26 7    | 128KB     | 256KB      | 1F 0S 1U    | 1F 1S 2U    |     464 | 1.0        |     9
 506 | 1 0 2 18 1 27    | 128KB     | 256KB      | 1F 1S 0U    | 1F 1S 2U    |     464 | 1.0        |     9
 507 | 1 0 2 21 30 15   | 128KB     | 256KB      | 1F 0S 1U    | 1F 1S 2U    |     464 | 1.0        |     9
 508 | 0 1 1 4 9 22     | 128KB     | 256KB      | 1F 1S 0U    | 1F 1S 3U    |     464 | 1.0        |     9
 509 | 0 1 2 18 1 7     | 128KB     | 256KB      | 1F 0S 1U    | 1F 1S 3U    |     464 | 1.0        |     9
 510 | 1 0 2 3 17 28    | 128KB     | 256KB      | 1F 0S 1U    | 1F 1S 3U    |     464 | 1.0        |     9
 511 | 0 1 2 30 21 15   | 128KB     | 256KB      | 1F 0S 1U    | 1F 2S 1U    |     464 | 1.0        |     9
 512 | 0 1 2 29 7 2     | 128KB     | 256KB      | 1F 0S 1U    | 1F 2S 2U    |     464 | 1.0        |     9
 513 | 0 1 2 17 7 21    | 128KB     | 256KB      | 1F 0S 1U    | 1F 3S 3U    |     464 | 1.0        |     9
 514 | 1 0 2 19 21 13   | 128KB     | 256KB      | 1F 0S 1U    | 1F 3S 6U    |     464 | 1.0        |     9
 515 | 1 0 1 9 4 22     | 128KB     | 256KB      | 1F 1S 0U    | 1F 4S 2U    |     464 | 1.0        |     9
 516 | 0 1 2 20 29 10   | 128KB     | 256KB      | 1F 0S 1U    | 1F 5S 1U    |     464 | 1.0        |     9
 517 | 1 0 2 15 24 1    | 128KB     | 256KB      | 1F 1S 1U    | 1F 1S 1U    |     463 | 1.0        |     9
 518 | 1 0 2 29 17 31   | 128KB     | 256KB      | 1F 2S 0U    | 1F 2S 1U    |     463 | 1.0        |     9
 519 | 1 0 2 20 29 22   | 128KB     | 256KB      | 1F 1S 1U    | 1F 2S 2U    |     463 | 1.0        |     9
 520 | 1 0 2 3 3 26     | 128KB     | 256KB      | 1F 0S 2U    | 1F 2S 3U    |     463 | 1.0        |     9
 521 | 1 0 1 11 3 29    | 128KB     | 256KB      | 1F 1S 1U    | 1F 3S 5U    |     463 | 1.0        |     9
 522 | 0 1 1 16 5 14    | 128KB     | 256KB      | 5F 2S 0U    | 5F 3S 1U    |     459 | 1.0        |     9
 523 | 0 1 1 15 17 11   | 64KB      | 256KB      | 1F 0S 0U    | 1F 1S 0U    |     465 | 1.0        |     9
 524 | 0 1 1 6 7 15     | 64KB      | 256KB      | 1F 0S 0U    | 1F 1S 1U    |     465 | 1.0        |     9
 525 | 0 1 2 25 22 20   | 64KB      | 256KB      | 1F 0S 0U    | 1F 1S 3U    |     465 | 1.0        |     9
 526 | 0 1 2 1 5 3      | 64KB      | 256KB      | 1F 0S 0U    | 1F 4S 2U    |     465 | 1.0        |     9
 527 | 0 1 1 3 11 29    | 64KB      | 256KB      | 1F 0S 0U    | 1F 1S 0U    |     464 | 1.0        |     9
 528 | 0 1 0 1 10 30    | 64KB      | 256KB      | 2F 0S 0U    | 2F 1S 1U    |     464 | 1.0        |     9
 529 | 1 0 1 7 2 10     | 64KB      | 256KB      | 1F 1S 0U    | 1F 2S 2U    |     463 | 1.0        |     9
 530 | 0 1 1 2 7 10     | 64KB      | 256KB      | 2F 2S 0U    | 2F 5S 1U    |     462 | 1.0        |     9
 531 | 1 0 1 15 2 9     | 64KB      | 256KB      | 2F 1S 2U    | 2F 2S 5U    |     461 | 1.0        |     9
 532 | 0 1 1 2 15 9     | 64KB      | 256KB      | 2F 3S 1U    | 2F 4S 2U    |     460 | 1.0        |     9
 533 | 0 1 2 29 17 1    | 64KB      | 128KB      | 1F 2S 0U    | 1F 6S 5U    |     395 | 1.0        |     8
 534 | 1 0 0 10 1 30    | 32KB      | 256KB      | 2F 0S 0U    | 2F 2S 2U    |     464 | 1.0        |     9
 535 | 1 0 2 17 29 1    | 32KB      | 256KB      | 5F 1S 4U    | 5F 4S 11U   |     455 | 1.0        |     9
 536 | 0 1 2 7 1 13     | 32KB      | 64KB       | 1F 0S 0U    | 1F 0S 1U    |     339 | 1.0        |     7
 537 | 1 0 0 3 19 1     | 32KB      | 64KB       | 1F 0S 0U    | 1F 0S 2U    |     339 | 1.0        |     7
 538 | 0 1 2 12 11 25   | 32KB      | 64KB       | 1F 0S 0U    | 1F 3S 0U    |     339 | 1.0        |     7
 539 | 1 0 1 1 31 9     | 16KB      | 128KB      | 5F 1S 4U    | 5F 5S 6U    |     388 | 1.0        |     8
 540 | 1 0 2 14 9 27    | 16KB      | 64KB       | 1F 0S 0U    | 1F 1S 2U    |     339 | 1.0        |     7
 541 | 0 1 1 31 1 9     | 16KB      | 64KB       | 1F 3S 0U    | 1F 4S 6U    |     336 | 1.0        |     7
 542 | 1 0 2 4 1 27     | 16KB      | 32KB       | 1F 0S 0U    | 1F 0S 1U    |     263 | 1.0        |     6
 543 | 0 1 2 16 18 27   | 8KB       | 64KB       | 1F 0S 0U    | 1F 3S 1U    |     339 | 1.0        |     7
 544 | 1 0 2 24 15 31   | 8KB       | 64KB       | 1F 0S 0U    | 1F 3S 2U    |     339 | 1.0        |     7
 545 | 1 0 2 17 25 27   | 8KB       | 32KB       | 1F 0S 0U    | 1F 1S 4U    |     263 | 1.0        |     6
 546 | 1 0 2 21 9 13    | 8KB       | 32KB       | 1F 0S 0U    | 1F 3S 0U    |     263 | 1.0        |     6
 547 | 1 0 2 26 21 7    | 8KB       | 16KB       | 2F 0S 0U    | 2F 0S 0U    |     192 | 1.0        |     5
 548 | 0 1 2 14 13 8    | 4KB       | 8KB        | 1F 0S 0U    | 1F 0S 0U    |     123 | 1.0        |     4
 549 | 1 0 2 17 3 4     | 4KB       | 8KB        | 3F 0S 0U    | 3F 0S 0U    |     123 | 1.0        |     4
 550 | 1 0 2 30 7 26    | 4KB       | 8KB        | 3F 0S 0U    | 3F 0S 1U    |     123 | 1.0        |     4
 551 | 0 1 2 26 23 5    | 2KB       | 8KB        | 3F 0S 0U    | 3F 2S 1U    |     123 | 1.0        |     4
 552 | 0 1 2 10 15 21   | 2KB       | 8KB        | 3F 0S 0U    | 3F 3S 0U    |     123 | 1.0        |     4
 553 | 0 1 0 7 23 1     | 2KB       | 4KB        | 2F 0S 0U    | 2F 0S 0U    |      59 | 1.0        |     3
 554 | 0 1 1 23 7 1     | 2KB       | 4KB        | 2F 0S 0U    | 2F 0S 0U    |      59 | 1.0        |     3
 555 | 0 1 2 26 29 12   | 2KB       | 4KB        | 2F 0S 0U    | 2F 0S 0U    |      59 | 1.0        |     3
 556 | 0 1 2 29 6 12    | 2KB       | 4KB        | 2F 0S 0U    | 2F 0S 1U    |      59 | 1.0        |     3
 557 | 0 1 2 23 15 20   | 2KB       | 4KB        | 2F 0S 0U    | 2F 1S 0U    |      59 | 1.0        |     3
 558 | 0 1 2 24 29 5    | 0         | 1KB        | 1F 0S 0U    | 1F 0S 0U    |      15 | 1.0        |     1
 559 | 0 1 2 26 19 12   | 0         | 1KB        | 1F 0S 0U    | 1F 0S 0U    |      15 | 1.0        |     1
 560 | 0 1 2 28 5 20    | 0         | 1KB        | 1F 0S 0U    | 1F 0S 0U    |      15 | 1.0        |     1
 561 | 1 0 0 12 7 20    | 0         | 1KB        | 1F 0S 0U    | 1F 0S 0U    |      15 | 1.0        |     1
 562 | 1 0 2 1 18 7     | 0         | 1KB        | 1F 0S 0U    | 1F 0S 0U    |      15 | 1.0        |     1
 563 | 1 0 2 11 13 3    | 0         | 1KB        | 1F 0S 0U    | 1F 0S 0U    |      15 | 1.0        |     1
 564 | 1 0 2 28 23 10   | 0         | 1KB        | 1F 0S 1U    | 1F 0S 1U    |      14 | 1.0        |     1

Total PRNGs tested: 564

=== 
Top 10 PRNGs ===
Rank | Params           | Last Pass | Last Test  | Last Iter   | Total All   | No Anom | P-Value    | Iters
-----|------------------|-----------|------------|-------------|-------------|---------|------------|-------
   1 | 0 1 0 1 4 13     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   2 | 0 1 0 9 5 21     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   3 | 0 1 0 15 2 9     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   4 | 0 1 1 8 9 19     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   5 | 0 1 1 23 1 5     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   6 | 0 1 1 23 9 4     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   7 | 0 1 1 23 9 29    | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   8 | 0 1 2 1 1 23     | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
   9 | 0 1 2 2 29 20    | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
  10 | 0 1 2 4 7 6      | 128KB     | 256KB      | 1F 0S 0U    | 1F 0S 0U    |     465 | 1.0        |     9
